,titles,category,summary
0,공의 경계 미래복음 Extra Chorus,성인,미래복음 본편의 사건 이후   년        년의 모습은 어째선지 의외의 인물들이 함께 있는데                      미래복음 본편에 대한 외전격 에피소드 모음집 
1,무사 쥬베이,성인,사랑을 잃은 무사의 검이 세상을 베어버린다  환타지 액션 재패니메이션 한 마을주민 전체가 전염병으로 몰살하게 되고 여성 닌자 카게로는 지방영주의 명을 받고 마을의 진상을 파악하기 위해 길을 나선다  한편  자신의 문파가 몰살된 이후 홀로 떠돌아 다니는 무사 쥬베이  그는 요괴  뎃사이 로부터 카게로를 구해준 대가로 귀문  인조의 추격을 당하는 신세가 된다  이때 막부의 첩자인 타구앙의 도움으로 위기를 모면하지만  그의 계략에 휘말려들어 온 몸에 독이 퍼진 쥬베이는 해독 방법을 알아내기 위해 어쩔 수 없이 타구앙과 행동을 같이 하게 되고 카게로도 이에 합세한다  도쿠가와 막부 시대에 사라졌던 황금을 둘러싸고 벌어지는 무사들의 혈투와 음모  쥬베이는 음모의 주축세력인 귀문  인조의 우두머리가 과거 자신이 죽였던 겐마임을 알게 된다  그는 도쿠가와 막부를 배신하고 자신만의 제국을 건설하기 위하여 귀문  인조를 결성  황금을 탈취하려는 음모를 꾸미고 있었던 것이다  한편 자신의 몸 속에 내재되어 있는 독이 쥬베이를 살리는 유일한 방법이라는 걸 알게 된 카게로는 쥬베이에게 자신을 안으라고 설득한다  그러나 동정일지라도 사랑하는 이의 품에 안기길 원했던 그녀의 진심은 쥬베이의 외면으로 상처받고 만다  결국 겐마 일당에게 목숨을 잃게 된 카게로는 마지막 순간 쥬베이에게 자신의 사랑을 고백하고 쥬베이 또한 그녀를 사랑했음을 깨닫게 되지만 이미 카게로에게 죽음의 그림자가 드리워진 후다  슬픔과 분노에 찬 쥬베이는 겐마와의 최후의 결투에 나서는데 
2,공의 경계 종장,성인,처음  년전 료우기 시키를 만났던 날 처럼 눈이 내리는 날  고쿠토 미키야는 처음 시키를 봤던 장소로 간다  그리고 그 곳에 있는 것은 그 날 처럼 눈 속에서 기모노만 입은 채 도시의 풍경을 보고 있는 료우기 시키  고쿠토 미키야는 거기서 시키도 시키도 아닌 료우기 시키와 만나 이야기를 하는데           
3,신세기 사이버 포뮬러   ,성인,세계 챔피언이 되었지만  라이벌들의 뉴 머신과 연이은 견제로 하야토는 슬럼프에 빠져버린다  특히 스고 팀이 아닌 아오이    의 드라이버로서 복귀한 나이트 슈마허는 하야토를 도발하며 비겁한 레이싱을 펼쳐 나간다  과연 하야토는 제  회 월드 그랑프리를 제패하고  영광스러운 더블원의 칭호를 손에 넣을 수 있을 것인가  
4,데이트 어 불릿,성인, 최악의 정령  토키사키 쿠루미 현현  이 세계와는 다른 인계에서 현현하여 지상에 재앙을 불러오는 정령이라 불리는 소녀들  누군가는 무구하고  누군가는 구원을 바라고 그리고 어떤 소녀는 자신의 목적을 위해 자신의 마음을 계속 죽였다  제 의 정령  코드네임  나이트메어  시간을 조종하는 규격 외의 강대한 천사  자프키엘 을 사용하며  그 행동  사상  그리고 목적에 수많은 수수께끼를 품고 있는 최악의 정령 토키사키 쿠루미 그녀가 강림한 곳은 인간도 정령조차도 존재하지 않는 인계의 한구석이었다       그녀의 왼쪽 눈에 새겨지는 쿠루미의 전쟁이 지금 시작된다  저는 한 번 죽었어요  죽어서 이 세계로 떨어진 거죠 
5,아수라,성인,  세기 중기 무로마치 시대 의 교토는 그야말로 난세  재해와 전쟁과 기근으로 백성들은 고통받고 하룻밤에도 수많은 목숨이 낙엽처럼 사라지는 시대  그 고통의 시대 한가운데에서 태어나 어미에게 버려진 한 아이는 인간의 삶을 배우지 못한 채  인육을 먹으며 짐승처럼 살아간다  그러던 어느 날 한 법사와의 인연은 아이에게  아수라 라는 이름을 안긴다  이후 와카사라는 소녀와 만나면서 아수라는 인간의 삶을 배워간다  하지만 다시 인간 세상을 덮친 홍수와 기근은 추악한 인간의 본성을 드러내게 하고 아수라는 고통과 분노  슬픔을 배우지만  결국 죽음을 맞이한다  지옥 같은 아수라의 삶 속에서 인간이란 존재는 그저 자신이 살아가기 위해 필요한 식량이었다  그것이 나쁜 것인지조차 모르고  생존을 위한 본능적인 살인을 하는 것이  이성을 가진 이들이 하는 살인행위보다 나쁜 것인가  인간이 인간으로 남기 위해 필요한 최소의 것이란 무엇인가 
6,기븐 OAD,성인,어느 날  우에노야마 리츠카는 부서진 기타를 안고 있는 사토 마후유와 만난다  기타를 고쳐주자 마후유는 리츠카를 따르게 된다  어쩔 수 없이 기타를 가르치게 된 리츠카였지만  우연히 들은 마후유의 노래가 마음을 파고들었다  리츠카는 마후유를 자신의 밴드로 부르고 둘의 관계가 변하기 시작한다  그러나 감정을 표현하는 일이 서툰 마후유는 과거에 사로잡혀 있는 것 같은데 
7,그리자이아   팬텀 트리거     소드,성인,    가 국가조직이 된 이후  극비활동을 펼칠조직     가 발족된다  이를 통해  특수기능훈련교  미하마 학원이 새롭게 탄생하고  저마다의 이유로 갈 곳을 잃은 소녀들이 학원에 모인다  그들에게 주어진 것은 총과 실탄  권총을 사용해 싸우는 레나  원거리 저격이 특기인 토우카  폭탄 정보처리 담당 크리스  첩보활동을 펼치는 닌자 무라사키  소녀들은     의 멤버로서 경찰이나 군인들이 해결할 수 없는 사건에 뛰어들어 위험한 활동을 해나간다  어차피 언제 잃을지 모르는 목숨  손에 총을들고 싸우는 것을 선택한 소녀들의 미래는 
8,간츠  오,성인,지옥보다 극한 생존 서바이벌 게임  사상 최대의 전투가 시작된다  지하철에서 위험에 빠진 시민을 구하려다 죽음을 당한 고등학생  카토 는 어느 방 안에서 눈을 뜬다  죽은 사람들이 모여 있는 방 안에 나타난 정체 모를 검은 구체  간츠   그리고  간츠 가 남긴 미션   제한 시간 내에 괴생명체들과의 전투에서 살아 남아    점이 걸린 최종보스를 제거하라   홀로 남은 동생에게 돌아가기 위해 카토는 오사카 도심을 공격한 괴물에 맞서 싸우지만  그와  레이카  가 속한 도쿄팀은 열세에 몰리고  때마침  안즈 를 비롯해  조지    무로야   오카 까지 막강한 에이스가 모인 오사카팀과 조우한다  그러나 최종보스  누라리횬 의 등장으로 간츠팀은 역대 최악의 상황에 놓이는데  
9,만담강호,성인,어느 날 강호 변방에 위치한 풍림객잔의 벽을 뚫고 검은 복면을 한 시체가 날아 들어온다  알고 보니 잔인한 손속으로 유명한  소소할배  의 짓이었다  이미 객잔 안에서 여자를 두고 실갱이를 하던  화화공자  와  적룡혈객  패거리들은 난대없는 소소할배의 등장에 얼떨결에 같은 편이 되어서 대치하게 된다  서로가 서로에게 위협만 할뿐 힘의 균형이 맞아서 쉽게 몸싸움으로 번지지 않는다 그 와중에 자존심은 지켜야하는 것이 강호인의 숙명인지라 그들은 서로 입으로 자신의 강함을 떠들어대며 제자리에 서서 말로만 싸우기 시작 한다 
